ID;Nombres_adultes;Nombre_personnes_foyer;Age_2eme_personne;Note_credit;Encours_credit;ID_PP;Encours_credit_habitat;Montant_flux_crediteur_M1;Montant_obligations;Montant_operation_crediteur_DAV_M1;Montant_operation_crediteur_DAV_M;Montant_operation_debiteur_DAV_M1;Montant_operation_debiteur_DAV_M;Montant_retrait_carte_M;Montant_retrait_carte_M1;CSP;Nombre_retrait_carte_M1;Nombre_retrait_carte_M1.1;Quantité_obligations;Nombre_connexion_appli_6M;Nombre_de_connexion_appli_semaine_6M;Nombre_connexion_site_6M;Duree_connexion_moyenne_6M;Montant_flux_crediteur_M;Montant_pret_banque;Output
2804;1.038286697;1.09214231;3.044835536;0.389190453;-7500.347131;b607d8dedb5c9104a4c784b77cc911a2ca8e4861;-6866.908092;1814.284;8971.446747;6471.783592;8.997478652;8685.822252;-1271.8618;-3.522089811;-13.62058674;CSP-;0.040209392;0.060892451;226424.845;4.237772474;5.947465092;7.879033332;1111.126837;3848.722486;124942.8257;FAUX
2805;1.91732123;1.794357544;21.27057073;6.356705601;331411.0205;c4e1c190deb1d75e2354d906ba7e2df9177ea4eb;330976.1023;6912.866376;-1815.556962;1755.785475;3123.537401;-2113.720318;-411.6543437;24.42099416;0.033686168;CSP+;-0.118248001;-0.04226575;-250533.425;10.01269837;9.374473345;11.34134791;184.9554387;4622.558177;359073.0629;FAUX
2806;1.911463928;1.91257194;28.12488152;6.344409131;264086.4021;052ce593af7d26252825935ddc9106851fa38d1e;264322.6526;-5405.984849;11336.86106;5705.060418;73.27064089;7761.638503;-51.02811113;343.5500374;54.55533322;CSP+;1.103709007;0.117867468;77728.98614;14.12567373;8.377978116;10.72839819;105.1078514;2216.249957;272829.188;FAUX
2807;0.997450322;1.103316992;0.523211219;6.640183641;23595.00772;f095d5371f599307406863649f2e2ca8807f742a;7950.620409;4139.82226;5177.927918;1556.270089;18237.44894;3152.673133;453.7266768;6.592460267;48.51736884;CSP-;-0.073929165;-0.131255389;17178.79088;2.774801055;-0.997128846;0.356429055;9.98148201;-1023.311835;16412.42744;FAUX
2808;1.032883333;1.017183698;0.890155034;7.064234939;96493.89055;d91d222285f59bed50b6bbaedaa0c6df8887730c;95631.12655;-1503.295664;-1723.255446;-1945.57918;6.376793729;-2259.268711;445.8503657;9.256464835;15.73510223;CSP-;0.028306531;-0.030332714;-125228.2039;5.046528575;4.515923708;5.171899848;19.08400539;1906.38453;93773.499;FAUX
2809;1.015833997;1.038601279;0.924142764;6.627009031;36746.94814;37aaf80b3c7371a8ed15571b512aa22961b84e88;36694.405;2769.572994;9553.655449;20.62534979;874.6137067;-2406.879588;-2526.812356;7.097166964;7.416190732;CSP+;0.001564165;0.014783949;143046.4225;5.972755531;7.11906998;8.408570911;-16.72206621;4078.6084;124836.3466;FAUX
2810;0.934707335;0.91628802;-1.48057428;6.527508395;131255.9804;0e77a1e12b5ae514d50a245d71b3281816d0acb5;131598.8845;1284.902084;17341.06457;4912.384323;1990.352308;1451.07193;-2397.96479;3.957242727;18.05692583;CSP+;-0.066975516;-0.092123517;457026.4107;4.646047214;8.11300875;10.08365987;-7.358629155;3465.495146;131789.1558;FAUX
2811;2.038512872;3.928146167;38.2060887;6.826757807;351995.7464;c461ce4c96efa33ba47bd2650d9ef68ae78f7554;352251.8428;2446.828569;10192.71982;6113.995526;1744.633488;1274.611805;-939.0446371;15.11029423;5.493432647;CSP+;0.12172514;0.092202844;85632.77388;2.612155803;3.698822921;4.047665919;163.7644346;4252.067797;164950.7727;VRAI
2812;1.086351715;1.114929254;3.887122853;6.757595672;123566.6118;377e2b01175127047764495625218e0b952cf01f;122979.3561;3486.328586;-1842.272598;-130.7786852;2156.105279;191.0525697;134747.4239;-13.78221357;-20.7652036;CSP+;-0.096993662;-0.060382823;-38395.37083;8.542600851;9.498448427;14.90955697;43.59675472;2848.812051;122704.6239;FAUX
2813;2.040652942;5.210775681;32.02813334;13.51119309;335401.9392;3e3a26533a7ccfb4ef90cfdff1675e60047a3a68;336019.3289;15249.0766;437.7649227;52214.18156;80673.72791;56168.10199;38940.20972;15.97988866;13.91463898;CSP-;-0.015916032;-0.02064896;96648.8267;82.30184491;123.9322833;153.0650774;34.13956005;3320.544855;176672.0565;FAUX
2814;1.085299523;3.192696987;4.037556446;0.10130081;6627.421134;ac05e73832dd07a2c8e135bf02fe756674a58aa4;6887.585574;-1036.399731;-4949.103025;1326.769061;2274.798752;-811.812538;-7206.660214;-21.05953561;-22.07663242;CSP-;-0.006733117;0.027056114;-36249.18342;-3.660672431;-4.128426154;-5.3160816;17.84212219;2835.237942;132311.307;FAUX
2815;1.001159762;2.980733301;1.493103622;0.16170201;-4220.94825;ff0c2b9915804d1becaba7a4115066c4d506b897;-4694.367881;3887.76767;10964.30952;6325.097847;-410.7592043;7585.893018;-1885.938072;56.4584704;49.49485181;CSP-;-0.065328431;4.042786573;359957.6572;-8.151975669;-9.663545589;-13.03503328;-5.315672372;2778.027931;129013.4834;FAUX
2816;0.992546422;1.035610537;-1.792518603;6.243745055;50095.79519;e26adc9850249b6c8bcd7f362ee211f9af4afed5;50048.23882;551.9668906;18493.70543;3902.211868;2361.875255;4078.745942;-3243.148554;-14.94380997;-19.41855023;CSP+;-0.094125043;0.809471805;221209.0327;-1.180026804;-3.393902478;-4.244923815;-6.381634545;4092.804683;136804.2343;FAUX
2817;1.987419671;2.112695554;54.08400019;6.352765674;71697.42206;491c142b3b259811d4bb4d10ed2fd182d0c9d582;71210.63651;-7748.276087;-495.1795406;-3141.271695;1035.13877;-4065.47974;-1405.362066;-3.597257228;-6.10112506;CSP-;0.025025499;0.04328689;24849.81671;-2.216403621;-7.991119009;-5.537329803;191.2852103;-258.5980305;134132.5077;VRAI
2818;0.973002937;0.887724011;-1.249521683;0.206149189;-8095.201483;37ba818bdcde197c35ec090cd0979ed2e88757c8;-7877.372636;-2523.409301;6561.776579;52.24615963;757.9290237;-1508.80014;60.67855888;1.038165527;-3.366836576;CSP-;-0.039194685;-0.031020068;-277268.4101;-0.448528222;-0.893159843;-1.146547777;-8.426588584;1543.763675;129575.7818;FAUX
2819;2.034529195;2.050454213;36.99959039;6.990145904;276945.9349;644e4f95a2f271c97330936d71caae22504f6e05;277351.5241;4407.045891;-5116.364861;18317.9753;5485.782765;18336.95997;2531.790074;11.83106839;-7.816403357;CSP-;0.053115121;0.003800907;-452791.9968;51.40475886;60.75101772;72.36220289;44.18892643;19792.66815;136850.3743;VRAI
2820;2.057556995;3.956175298;32.62659064;6.209934989;67981.05665;af2ccfe204e08716939ed39780ff809e344ef01c;67824.59005;3698.749311;-7037.875901;-36.85120566;3372.511662;1936.324317;2557.86183;-24.22471665;-3.472349742;CSP+;0.045290758;0.028817209;-248162.8265;5.102901794;2.520470081;2.815242292;58.36093122;2433.346025;131084.9281;FAUX
2821;2.064839031;2.089558924;35.55784104;6.393206098;24681.39968;c23b5a972885fc88b783a77391f5bcf4a5354975;14195.14549;-1758.785216;13651.19159;2182.433549;-1726.511557;2225.440536;4883.250321;8.356887299;29.47020579;CSP+;0.000752976;2.060962274;333127.2022;0.895186912;-0.339879238;-1.554503061;77.29547442;1319.253227;134704.4842;VRAI
2822;2.059709724;3.035216548;43.29027854;-0.171546069;-1495.09631;f37a90b01446b5243b4e6a1f38dfda746980d202;-872.0435597;-56.39488275;9512.116934;-653.9540239;45071.4046;-2917.862112;5525.350828;1.914610086;-1.730171513;CSP+;-0.060695648;0.0216335;161535.373;80.24509489;77.85095051;95.51374917;1.761436393;2848.099335;129554.5726;FAUX
2823;2.008456922;5.132404782;45.50830662;0.566409444;-1239.45759;26f51751ff9e694be651ab19a383a4ea3e438b1e;-1780.69218;7773.818115;-692.5706223;5800.891255;1476.832053;6085.126535;2822.676763;907.2903651;19.13646633;CSP+;3.058838609;0.021447773;-12890.77045;10.133846;25.07856599;39.89915415;236.2977353;2601.220667;129678.0879;VRAI
2824;1.072254547;1.092202968;5.71170512;-0.008197438;-11263.39611;67c1aea767128096ceca31d9565c151fb058cf1e;-11453.05165;3422.091425;4125.087415;8682.813744;2241.93043;5291.229252;7016.092902;-28.48184936;-13.65221538;CSP-;-0.053156183;-0.0803354;519625.4606;1.627789495;2.942563915;3.039531157;-2.349937293;2535.366394;128242.8586;FAUX
2825;2.004443788;2.104364742;57.54459468;13.42782675;10479.25994;694ae8a322146ef91de9a60a9c2fbeed68b509c2;10850.13346;-3064.341353;1428.359744;-1547.052067;-1141.872336;-534.5968912;754.1076537;-0.957505036;-3.425063406;CSP+;-0.074595596;-0.070866502;132297.9674;12.80296176;19.80111124;20.86096197;145.4324923;-375.9180921;125829.5279;VRAI
2826;0.995970133;1.061584726;-0.937753135;-0.076492346;-15447.17028;7068c320c600f55e0234ba6b9431e0b25775d061;-14603.69636;-1630.704731;2616.399091;-1379.381169;-3531.125918;-4461.325644;-4400.889388;17.08686529;10.6772533;CSP+;2.011410105;1.018211289;-133779.1133;-7.237828436;-14.23351687;-16.8585344;5.496098588;-1786.386775;126951.1394;VRAI
2827;2.008324513;1.977624366;43.8154662;-0.203950881;-5321.595706;a520e74b70cf1ccc81ac567568a4671aa73567d9;-6007.878499;3715.249756;3683.616317;2463.171753;4322.458103;1924.808294;1137.402865;-2.661517627;12.6496447;CSP-;-0.010162062;-0.013525522;28181.56952;4.642471603;5.393585654;5.13526183;4.210702677;685.129721;130995.7471;VRAI
2828;1.962304691;1.941704185;41.86723989;6.025996893;42425.14854;2c91e09d72e4d7269fff9e2ffdf15e28a4312ba3;41475.46475;22355.98851;5417.918415;3686.890344;8734.590794;4167.615778;19126.01003;-2.471222332;-1.389007521;CSP+;0.048198033;0.051905256;117811.7404;17.5685913;15.0620693;13.47630958;196.9024448;7279.206789;121985.5287;VRAI
2829;0.979273043;0.935378526;0.436850021;-0.322458225;3775.660405;79d6602270c588942b27a1618340a358aab70543;3994.719839;4606.780929;-1363.947802;3197.854447;2533.769928;1144.560721;-4715.154107;-2.879745645;-3.507426817;CSP+;-0.003482432;-0.039331562;917.9550493;1.307834709;7.16269671;5.654417311;67.35269277;3231.597869;132697.8888;FAUX
2830;2.036793392;3.956604952;36.34398323;6.506996796;119010.7983;6dcd4f84cbf4f8e87cae637de364e9e3452184a1;118869.5975;6062.695665;1375.971251;-1022.378241;1392.338435;22258.08126;-573.0598036;18.15542783;7.393117542;CSP+;0.002444399;0.047886036;324446.5489;2.396951184;1.210368194;1.350841043;982.2086469;1717.867594;131464.7522;FAUX
2831;0.982167337;1.024378312;-0.25701364;-0.028029293;11569.24654;9e326b6750e6074ca209f88d24f6284bafe949f8;11213.87996;4311.357891;632.1885562;2308.776515;3273.99335;2725.865405;4697.962008;-6.845424203;-0.775590674;CSP+;0.085143118;0.170725093;167890.9209;2.69553674;3.580618383;4.744191506;-7.530988577;2214.688014;131727.3131;FAUX
2832;2.047063859;3.069468205;35.12129671;-0.653341497;-6027.203342;967f74182a71d5040abbbbd36ecb827ed1ac1d96;-5347.402873;-1787.235571;3406.617543;-778.9265566;1886.377029;-1777.473679;2875.947481;-9.73178973;-9.706618808;CSP-;-0.071124774;-0.084844437;184463.8873;21.33458332;34.12588535;41.26792202;40.61401155;2153.251097;134734.9381;FAUX
2833;2.044594969;1.988521215;29.77174462;5.824090584;310826.6387;a9cc1ff7fb893baefcd4390d5faa911a5fc4f28e;310422.3668;18207.08704;2931.563911;354371.2033;20642.28042;354266.4688;13932.57883;0.251528788;-4.444039486;CSP+;-0.062189496;0.035472162;80882.26148;119.3596848;118.1941363;119.088593;255.1707026;4906.313023;334491.7425;FAUX
2834;1.911198537;3.820641596;25.07099416;6.713176796;4871.899728;546b935ae5ffbf2f4a0d64348b649dc70662cf3c;-4008.615291;2728.257718;-6160.126285;3117.85803;-3099.249437;2696.799012;-1071.517929;-3.697218104;-8.685343199;CSP+;0.978152873;0.943060726;-206064.8793;0.785627871;-1.860152427;-2.315036971;-15.61037252;-696.8698621;-2660.348501;FAUX
2835;2.052953159;2.115485338;33.04711328;6.456154169;274046.2182;f5b6fe2c2a8e793a2ac946c8ba60d56add74a550;274819.4606;-3660.822595;8987.519174;36833.91286;21565.68708;14696.92781;4502.271612;9.796419766;11.39758213;CSP+;0.031315771;0.07385403;7250.084359;2.344065116;0.420359501;1.396624165;51.53609452;325.1790432;207847.207;VRAI
2836;1.903617919;3.966028008;23.36759965;5.589230916;148157.4762;88a3183a69833b676646220b533a9f08b240f46e;148265.9274;3760.970212;-106.0602142;22951.68594;26517.39264;23929.6597;6834.328116;5.532297236;15.76390951;CSP-;-0.023248711;0.016616168;156010.403;38.80155721;50.19882438;52.89841495;100.8454853;21052.79593;131474.3819;VRAI
2837;1.006369112;1.178394661;-0.380532435;6.834998665;129790.519;c772d49f625789fa7a5bb86fbaed4f4370ff7c46;129131.9902;7491.323271;5022.519614;3014.822985;8447.230034;6092.183481;3255.126578;-0.788690358;-13.39757341;CSP-;-0.164408551;-0.081409232;146422.8522;37.81211575;58.11337573;76.10242926;127.7849712;5496.601694;119338.716;FAUX
2838;0.992447015;1.035870772;0.5969291;0.033389255;-11499.72143;9c1d2c4245f92fb205b75a27e8efbaa189fda66f;-12467.08549;12576.21791;13362.03693;8765.868522;9294.883436;9898.75555;7538.959555;9.2696042;6.374285603;CSP+;0.149256119;0.057511503;311844.0849;-2.965108304;-5.575742511;-7.622186272;10.54077921;7919.816867;127767.523;VRAI
2839;2.094188975;5.248486691;40.6980078;13.95280299;104932.7078;2c67a30c3546ae08045e98d679b495a018a15a02;83957.73062;-16.33913948;-949.2307541;1313.495886;2675.294533;4196.712568;11197.17615;16.0174259;-0.043671768;CSP-;0.049828892;0.060409264;21478.99766;23.34743273;29.73610845;31.8738676;21.84934729;3275.618402;125862.1324;FAUX
2840;1.964259633;2.019958408;61.13716184;6.263429002;8931.442432;c33a97e0ade8e98ca7078cc07047a17abae87d3f;8942.11741;4810.553708;1890.97909;7380.070829;-810.9595283;897.3777527;1406.274836;-2.431259126;-10.21460924;CSP+;0.059852553;0.045390856;-135090.1267;7.613536773;10.93664479;13.26628798;230.9288192;6409.763323;133911.4819;VRAI
2841;1.967960636;3.915554298;43.7780205;6.404688567;121862.2934;9b2dc9234584c23fbb1b1c25817e3723f36ce96c;121815.1991;6204.490532;6924.467633;10996.35458;10008.57257;12654.59247;8327.56195;14.65103569;29.84715549;CSP-;0.046700876;0.064646995;183805.2119;187.029392;173.4108238;242.773558;41.02433492;3671.084547;129339.5288;FAUX
2842;2.012061442;2.074511757;68.26281407;0.203483318;-11455.90677;b06cf6ac86957fa4cadf555cef2152adbb9e558d;-11958.20996;8003.355694;1209.018988;8127.497614;1680.709789;4941.342373;17246.99248;-4.42386165;-4.749337307;CSP-;-0.02115469;0.035754837;155386.7198;41.15483352;41.22111122;49.38425759;226.4003711;9068.633315;128343.5706;VRAI
2843;2.047173207;2.119164343;83.00309298;-0.088717201;-1636.208879;fd588a7bd340354dd9dbb8e263d40230a9c0f4e1;-836.2470719;2831.815199;10392.86691;56771.26197;1893.204775;18397.85346;25881.70639;10.71982267;16.83475242;CSP+;0.01992024;-0.104590337;84156.4067;-4.195613213;-5.113520239;-5.696393001;0.609458888;3274.670998;123876.3265;FAUX
2844;1.906145373;1.832747801;30.20076151;6.351802547;98543.09333;229f4e291716b333533b98b5fbbfac9b2715b188;97697.36298;362.0240746;5884.681291;2130.071128;1513.426347;793.6630192;731.8068412;11.02430274;-17.46855879;CSP+;-0.096227422;-0.085867568;60081.37789;2.849576844;1.180269951;0.376122145;6.342317054;3976.535329;128834.5349;FAUX
2845;2.033279124;2.011390018;63.79218169;0.120195764;1106.777737;434b925f339edc4d9ceb9d918e756f421c670813;1043.804006;1157.018472;5514.869462;4584.856491;6643.751483;5217.083967;361.2495556;-15.86447092;-11.87497914;CSP+;-0.085127897;-0.179496991;-113241.4023;12.05565742;14.1645416;17.66774735;287.7780221;2164.22517;131334.1843;FAUX
2846;1.983997867;1.838068059;44.31260856;6.271452084;147193.3722;e8ae185a7a559ea3b53b34d7b6f676b0c6d5e376;145993.3377;428.6266896;-430.9309233;3557.766827;159.451994;2193.810386;2276.812299;-4.463005889;-16.18225297;CSP-;0.080824502;-0.022171019;38197.16891;31.11020314;30.67141637;58.69293457;109.5670771;5218.693861;149245.39;VRAI
2847;2.04060047;3.106966093;47.03489701;7.27262133;31163.03415;60d170cd5704b8d1b20bdb2d85400ba4ed2629b3;31425.23476;-594.4519637;-3184.997128;4069.881612;2062.604374;5035.214073;1475.734399;2.914464516;8.825937854;CSP-;0.013907661;-0.069537083;-220734.1809;22.47116625;25.80575345;32.26357546;159.1374283;1234.46214;124389.6127;FAUX
2848;2.089354741;2.225401222;48.4033388;7.384124433;52977.51512;52f545658c6aab1d67c00652667a018efcd4e4e9;53006.51666;-21.77608052;3414.764639;10202.54271;-842.5700867;9750.147147;3952.018043;2.311674891;-2.314973527;CSP+;-0.024218204;0.009814995;131771.2577;9.345310343;10.30554039;12.41254866;300.5118835;6903.208561;137922.9952;FAUX
2849;1.988002276;1.960368628;52.87277237;5.383787518;7369.31741;16c0b2da59b3f2d287d15a9d375ee1a6306ba84b;7848.939166;2358.269954;137516.0248;7279.315558;140512.7241;8561.769335;856.9593213;5.733688672;2.361231978;CSP+;0.105504569;0.034348047;13560618.16;-1.423748782;-3.128820606;-2.145268821;-7.687698423;4256.916266;124843.8038;VRAI
2850;1.039675015;1.047430212;2.145212262;0.847756031;10525.89885;3f5c4150c2cad2279265fa2ba50aaa48b35737c5;10360.24896;-3668.581323;5287.015416;-604.2454875;-2717.260394;-1481.718246;1375.496277;893.3415483;904.0109893;CSP+;0.076869931;0.047562316;-111292.7886;-2.071859827;-4.554240226;-6.291814964;2.496077162;-898.5087219;131009.9214;FAUX
2851;0.992320771;1.04340111;-0.522411969;-0.417374209;-11441.15766;db677eabe272ff354fcc65178add86a31aac62f6;-11381.84383;2678.9623;44182.14003;-1291.177406;2873.4434;-2732.917282;511.2158534;4.329919915;5.143787517;CSP+;0.03899422;0.086760594;-84661.92317;7.85614669;7.570854023;7.576636411;192.6942594;1370.08674;130250.409;FAUX
2852;2.006071813;3.014172976;26.97511591;0.189282592;2858.945358;608b6e05f7fe213221d34b2e8dc02d494463a48d;2022.428206;2420.501152;9895.816992;-716.3689794;755.7487654;1458.996154;663.4697991;-14.32374862;-0.708063621;CSP+;-0.033484222;-0.126352221;362167.5716;10.96126272;13.61373599;15.31632004;191.179282;-606.0669267;121635.6897;FAUX
2853;1.956303803;3.025820606;25.73120717;6.248120941;227106.445;a99e0825f1e44db37ac2cc55c76685918a43853c;228116.4761;6978.222127;7021.320658;16254.07109;17462.01054;5172.293354;3760.79661;4.070175917;6.086155619;CSP-;0.090769216;0.011175255;-181922.8808;1.307586495;3.82692818;5.803788488;92.5404934;5885.073065;224024.6981;FAUX
2854;2.052898288;2.056011069;60.50019335;-0.421007425;2613.738739;559d408189713b83232a5303d6682b517d523dc4;2413.058968;6442.189757;8457.351649;316.6218705;-1951.778095;-2273.17135;22108.7868;15.93772078;19.34964607;CSP-;0.074352006;0.013947271;-19031.66604;1.437170313;1.679326041;1.262173299;-0.257286114;3253.572514;134153.5973;VRAI
2855;1.985874008;2.00094483;70.52811275;-0.073978622;1294.436325;ebee6ba6708bfbfc8133e486dc3c63a85aedddd1;1435.426636;4929.305899;10666.42712;-4955.127965;-117.8818415;-4212.132321;3535.026147;979.660226;1005.015117;CSP+;2.065766453;2.021734787;186518.3279;-4.590252419;-8.358367521;-9.942111353;-30.53484094;-1270.528883;123968.9489;FAUX
2856;1.002379817;0.998862472;-0.45830164;0.161845854;7947.236082;dce6430a204d247d70f85077ce3db465edbcabb6;7950.411732;-1272.042041;4207.024041;932.337093;-1380.329579;523.3692965;-1245.648761;-8.790113367;-12.37501007;CSP+;-0.026085052;-0.001153831;-99977.27063;11.52172175;9.741448509;12.23055335;36.17971779;2227.129601;138134.6277;FAUX
2857;0.924323421;0.970223712;-5.05747666;0.419816725;3688.472614;900c6f30e28cdc9467dad5ab2af22389c02951b9;3076.950413;-2670.423473;63757.36067;40725.45514;7064.991837;20179.33943;2635.199123;-32.19150965;-23.66527015;CSP-;-0.142047386;-0.117357198;717525.6523;6.112234735;17.83962056;26.24445329;75.23846093;17819.19573;125905.0361;VRAI
2858;2.018942555;2.016596513;45.42439514;7.228826628;41646.63492;d158189a10447269439200504c7aab095847bb78;21190.91493;10198.14821;8598.121576;2141.320497;3605.232758;20.56263024;12712.0942;1.957047297;-19.16216677;CSP-;-0.072154785;-0.046222757;157871.7462;69.07068222;72.23397378;93.51388079;-19.91698902;2239.616295;133819.9256;VRAI
2859;0.971446409;0.967133014;-2.113115306;-0.161345766;-9859.039541;ebb21a534029c2463f799412b775b491b7d5116c;-10243.41666;2431.973439;25969.92376;7429.495595;6596.047155;8806.474342;8433.830825;11.47326006;-1.294434115;CSP-;0.101265767;0.178425206;3159686.502;4.735141013;7.438629378;7.270771786;339.776039;2872.717474;138233.2443;FAUX
2860;0.999157564;0.957592444;0.666391247;-0.153927728;-13988.46124;f6b42acf1ca7d2a5250da9ebf67b74e13f6ead0e;-14060.93432;-2189.526937;10169.16206;-3348.499577;-1753.614537;-576.3179143;4940.79527;14.79502591;-2.480541759;CSP+;0.110218898;0.143337958;337432.0003;0.889958006;-4.496112967;-6.388270416;76.32237971;1124.479811;128315.2286;FAUX
2861;1.898899343;5.66014794;39.87144646;6.456788708;92469.06583;9df47cdacc1d77d9c7b204622fd0b720385b7bca;92389.1198;8299.222957;2199.383864;-1818.328147;1059.212461;-1635.231238;8757.786099;-0.36089938;-19.56643724;CSP+;0.998286401;0.007372348;70705.2947;37.38939488;34.37875115;39.8125981;27.99585606;900.4624691;131314.4401;VRAI
2862;2.007834723;2.095639553;60.89683186;7.017131357;260428.9801;054dd35b347f891bd3ba5ddfbe0bc2766531683e;260577.0841;3276.554307;1818.222928;3379.865127;3682.844382;4837.877954;8266.988126;16.50303357;23.4577356;CSP+;0.026692121;-0.005024673;292238.5251;-1.373718544;0.025662658;0.87344276;150.8478767;3983.958886;133538.7368;VRAI
2863;1.975571058;2.000370731;28.45792666;5.957265702;401821.8133;2bacc9730c1d3d2634aa3f01cb6ddc1a2c1d75e1;402431.2331;33711.28222;2477.392106;3338.984408;5621.082201;964.7413775;140530.5027;-0.493083651;-8.512190249;CSP+;-0.074718921;-0.091282293;-177801.7657;-0.999229804;-1.932177345;-1.655386519;380.3448822;4856.499949;144020.9998;FAUX
2864;0.962602046;1.067902078;-2.696060344;6.376180465;36521.94201;b42fd2426c7a84f0e7758fbad8ddc173807004df;-8449.503208;1887.874349;10252.65241;2826.114255;252.3235893;1176.426467;3222.644494;-10.44771169;-6.17196852;CSP-;-0.003722632;-0.049253944;111818.3419;13.99776532;13.77804762;15.41146731;130.6795149;3165.447215;35693.68926;VRAI
2865;1.033248147;1.052875854;1.676957941;0.783354374;1459.221481;38ab45f71199869d3b521ffe5bd6ad881f467ab2;1858.743137;-2495.341894;11556.21234;-5562.272564;1022.581439;-4384.240655;-815.2634361;-2.94523751;-11.79779223;CSP-;-0.034295091;0.025505023;232725.8556;-1.93332472;-1.786092726;-1.612989884;-6.897898296;-2782.593297;134931.0682;FAUX
2866;0.996847179;1.185040237;-0.302109673;6.322740918;43850.10353;05fa4f4afe7f2158b58343af6c966b7c45a16fbb;6898.992019;2720.54429;-1575.069492;7791.900115;1724.763349;8773.957535;43557.89479;-5.58178314;27.28080096;CSP+;-0.039099173;-0.049470523;-284436.9829;11.23410778;14.50989937;18.07514592;340.9563165;4259.356151;42500.75891;FAUX
2867;1.97942109;2.079790913;56.32234027;0.203260286;2487.361087;b50951a951a8b05a34ca09d0113ae4745febdaa6;2373.568972;5522.360698;7770.606024;-33.39250948;1762.557546;-1129.2379;2860.635033;8.922447616;17.26619466;CSP-;0.040443477;0.060738422;158237.7442;66.82463571;75.68869209;97.85330491;34.50367461;56.37970584;135568.5684;VRAI
2868;1.071733452;0.92438192;4.142670752;6.44092947;162542.7281;17f6e1fc09ca587142997656968c5b46323d738f;162506.1475;7023.910365;1443.844335;2046.24117;3920.915258;3315.349982;4974.0459;16.57664421;11.25868146;CSP+;0.068629793;-0.011690319;30088.88679;103.2918792;92.76239827;128.8504864;57.23693959;2794.151258;132100.3663;VRAI
2869;1.073038616;1.210965129;1.955201416;6.970159734;154515.0843;4506303e07aa930ef3b80ad87d23438400628319;154694.4552;4546.442217;-789.6184777;2946.243611;3884.183634;1976.415534;6739.134194;-13.17593141;4.907319423;CSP-;0.058736202;0.003718301;68459.80292;260.1846876;332.7360918;451.4697848;41.09449953;1201.45852;125015.8585;FAUX
2870;1.905407742;3.751240447;29.95394115;6.362703401;309757.156;cee1e225170d3a71f41fa5b802fceca585264c69;309980.8145;-9178.838372;13173.02367;712.5824115;1351.300766;-1883.862266;-4031.146442;11.65334586;7.010835412;CSP+;0.022204318;0.073415873;338735.2275;-10.27489762;-11.49045048;-13.37841194;-0.597062904;2838.652651;11623.92498;VRAI
2871;1.07095795;1.11812513;0.448070211;6.996759005;77133.37537;a7dae0259a3954725f35c490b27b09c8c1039bd5;77231.03027;3581.075698;-7387.807199;-1290.681973;4693.880264;996.0209448;6927.382622;-12.42301438;-23.54656421;CSP-;-0.03836604;0.027078001;-267828.478;18.9487405;18.24322294;17.78073856;46.35967424;-1139.341198;131029.5828;VRAI
2872;2.025163944;2.050264389;60.00007321;12.54623651;47156.41703;eb099efd10b37b14068a400e1af8b0b1f490f7ca;12641.43927;-515.6665127;-253.7558508;64.49126308;9500.872178;-2674.06868;-2685.89269;-14.68750927;-4.296646886;CSP-;0.049331385;0.075040444;-12849.69555;29.60333458;51.56890049;64.87867841;151.9965856;3949.227657;127916.7089;FAUX
2873;1.98938105;1.973932374;51.32730848;6.615133011;150815.7817;71183899da7027647b6f8bf8ca2c1f0c2acfba7e;149888.0477;599.1787005;4733.206609;5480.450402;2983.815229;7793.243782;4347.514662;6.152024341;4.037417427;CSP+;0.07344633;0.138627989;182918.4516;-2.349759957;-1.283904736;-0.304851717;38.87359947;3587.522712;126095.0441;VRAI
2874;0.971172817;2.943924443;-1.370867314;12.30610786;97484.10953;6c9c7448f8001a46bb8eadf1af4d62a0c41d06e6;84185.59219;2637.027241;4261.280055;2528.049544;-486.0922981;3903.794737;-643.2517127;-16.6559686;15.95180779;CSP-;0.067867241;0.055994462;141432.8204;7.029531281;6.998678926;8.293382534;-14.49576426;695.3284721;19866.78804;VRAI
2875;1.055756552;1.133621078;0.821038408;0.223259605;9704.396524;19ba99aad2193383dfff0bd8048d5d718fe960d2;9503.948711;1911.964371;-3463.529463;2472.726524;-1965.484648;6824.069622;8728.93704;10.02279597;-6.780328066;CSP-;-0.042616708;-0.055477427;-108337.5099;151.3766722;235.5681204;289.3156476;35.26507089;157.2475746;142064.7589;FAUX
2876;2.027982875;2.021806405;38.58315046;-0.749643377;-657.7802871;52327241a90a79268ff9e90eb5f203694c544e7f;-12.80509619;2102.947559;956.2055043;5130.709703;2169.042448;3125.476825;4089.489648;-2.01143142;17.76736294;CSP+;0.042532018;0.038911373;-249580.4585;14.78770584;22.31091511;26.4664564;38.77894365;1874.660348;133704.4286;VRAI
2877;0.942735809;0.956928647;-1.249233505;6.704854335;164294.4556;5f8a2627b8c2eee851419aaf60bfde8e1cf8fc4a;163666.3329;2284.950756;4286.479006;-1336.633417;921.7715256;46.23749575;-1694.832703;16.66700412;8.428959545;CSP+;0.079933317;0.008697602;199696.2453;3.138915463;7.301928258;8.704690069;64.87080317;-573.7240532;128391.8695;VRAI
